YANGIN_TURU,YANGIN_SEBEBI,YANGIN_SONUCU,YAPI_SEKLI,VARIS_SURESI,KULLANILAN_KOPUK_MIKTARI,KULLANILAN_SU_MIKTARI,KULLANILAN_KURU_KIMYEVI_TOZ_MIKTARI,EKIPLERIN_CIKIS_SAATI,ILCE,ADRES_BOLGESI,TOTAL_VEFAT,TOTAL_YARALI,TOTAL_HAYVAN_VEFAT
OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,4.0,0.0,2527.5,KINIK,KIRSAL BÖLGE,0,0,0
OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,0.3,0.0,2565.0,KARABURUN,KENT MERKEZİ,0,0,0
TRAFO,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,6.0,0.0,0.0,0.0,2635.0,KARŞIYAKA,KENT MERKEZİ,0,0,0
KARGILIK,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,7.0,0.0,2.0,0.0,2657.5,ÖDEMİŞ,KIRSAL BÖLGE,0,0,0
AĞAÇ,AÇIK ATEŞ,KISMEN YANARAK KURTARILAN,YAPI_DEGIL,10.0,0.0,20.0,0.0,2677.5,KEMALPAŞA,KIRSAL BÖLGE,0,0,0
TRAFO,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,1.0,0.0,2702.5,BERGAMA,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,8.0,0.0,3.0,0.0,2740.0,BAYINDIR,KIRSAL BÖLGE,0,0,0
OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,2.0,0.0,4.0,0.0,2782.5,ÇEŞME,KENT MERKEZİ,0,0,0
BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,7.0,0.0,0.3,0.0,2867.5,KARŞIYAKA,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,6.0,0.0,1.0,6.0,3307.5,MENEMEN,KENT MERKEZİ,0,0,0
OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,1.5,0.0,2920.0,KINIK,KIRSAL BÖLGE,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,1.0,0.0,2935.0,ALİAĞA,KENT MERKEZİ,0,0,0
ÇÖP,KIZIŞMA,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,2.0,0.0,2940.0,DİKİLİ,KIRSAL BÖLGE,0,0,0
ÇÖP,KIZIŞMA,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,6.0,0.0,2955.0,TORBALI,KENT MERKEZİ,0,0,0
KÜMES,SİGARA/KİBRİT,TAMAMEN YANAN,AHŞAP,4.0,0.0,1.0,0.0,2975.0,BUCA,KENT MERKEZİ,0,0,0
OT,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,2.0,0.0,7.0,0.0,3010.0,GÜZELBAHÇE,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,7.0,0.0,1.0,0.0,3015.0,SELÇUK,KIRSAL BÖLGE,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,2.0,0.0,3.0,0.0,3155.0,DİKİLİ,KENT MERKEZİ,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,3.0,0.0,0.0,0.0,3170.0,BUCA,KENT MERKEZİ,0,0,0
ORMAN/FİDANLIK,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,10.0,0.0,3222.5,GAZİEMİR,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,0.5,0.0,3325.0,BORNOVA,KENT MERKEZİ,0,0,0
SİGORTA PANO-BİNADAN BAĞIMSIZ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.0,0.0,3437.5,KİRAZ,KIRSAL BÖLGE,0,0,0
TRAFO,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,2.0,0.0,0.0,0.0,3485.0,BUCA,KENT MERKEZİ,0,0,1
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,0.5,0.0,3487.5,KARABAĞLAR,KENT MERKEZİ,0,0,0
İŞYERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,3.0,0.0,1.0,0.0,3577.5,GÜZELBAHÇE,KENT MERKEZİ,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,5.0,0.0,0.0,0.0,12.5,KARŞIYAKA,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,0.5,0.0,92.5,ÇEŞME,KENT MERKEZİ,0,0,0
SİGORTA PANO-BİNADAN BAĞIMSIZ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,0.0,0.0,95.0,KEMALPAŞA,KENT MERKEZİ,0,0,0
ORMAN/FİDANLIK,ORMAN İTF. TESPİT EDECEK,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,10.0,0.0,5.0,0.0,362.5,BERGAMA,KIRSAL BÖLGE,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,2.0,0.0,8.0,0.0,355.0,DİKİLİ,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,1.0,0.0,0.5,0.0,1087.5,KONAK,KENT MERKEZİ,0,0,0
ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,2.0,0.0,0.5,0.0,1145.0,KONAK,KENT MERKEZİ,0,0,0
HURDA-AÇIK ALANDA,KIVILCIM(DİĞER),BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,8.0,0.0,3.5,0.0,1280.0,MENEMEN,KIRSAL BÖLGE,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,7.0,0.0,3.0,0.0,1407.5,FOÇA,KIRSAL BÖLGE,0,0,0
ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,TAMAMEN YANAN,YAPI_DEGIL,5.0,0.0,1.5,0.0,1632.5,BUCA,KIRSAL BÖLGE,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,14.0,0.0,3.0,0.0,1652.5,MENEMEN,KIRSAL BÖLGE,0,0,0
OT,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,15.0,0.0,0.2,0.0,1625.0,ÇEŞME,KIRSAL BÖLGE,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,2.0,0.0,1732.5,TORBALI,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,6.0,0.0,0.5,0.0,1835.0,ÖDEMİŞ,KIRSAL BÖLGE,0,0,0
BİNA,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,0.3,0.0,1855.0,KARABAĞLAR,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,0.2,0.0,1862.5,BORNOVA,KENT MERKEZİ,0,0,0
AĞAÇ,DOĞAL OLAYLAR (YILDIRIM/GÜNEŞ VB),BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,7.0,0.0,3.0,0.0,1880.0,KEMALPAŞA,KIRSAL BÖLGE,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,2.0,0.0,0.5,0.0,1920.0,BERGAMA,KENT MERKEZİ,0,0,0
İŞYERİ,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,3.0,0.0,0.5,0.0,1947.5000000000002,KARABAĞLAR,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,1.0,0.0,1965.0,ÇİĞLİ,KENT MERKEZİ,0,0,0
BAĞ/BAHÇE,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,2.0,0.0,2002.5,ÖDEMİŞ,KIRSAL BÖLGE,0,0,0
ARAÇ,KIVILCIM(DİĞER),TAMAMEN YANAN,YAPI_DEGIL,10.0,50.0,10.0,0.0,2007.5000000000002,ALİAĞA,KIRSAL BÖLGE,0,2,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,8.0,0.0,2027.4999999999998,KARABAĞLAR,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,1.0,0.0,2034.9999999999998,DİKİLİ,KENT MERKEZİ,0,0,0
TRAFO,ELEKT. KISA DEV./ELEKT. KONTAĞI,TAMAMEN YANAN,YAPI_DEGIL,4.0,0.0,0.0,6.0,2065.0,ÇEŞME,KENT MERKEZİ,0,0,0
TRAFO,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,YAPI_DEGIL,4.0,0.0,0.0,24.0,2090.0,BUCA,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,7.0,0.0,1.0,0.0,2150.0,ÇEŞME,KENT MERKEZİ,0,0,0
ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,2.0,0.0,2232.5,MENEMEN,KENT MERKEZİ,0,0,0
İŞYERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,DİĞER,3.0,0.0,0.5,0.0,2310.0,KONAK,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,3.0,0.0,2362.5,BORNOVA,KENT MERKEZİ,0,0,0
ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,6.0,0.0,0.0,0.0,2320.0,GÜZELBAHÇE,KENT MERKEZİ,0,0,0
ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.1,0.0,2387.5,BORNOVA,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,0.5,0.0,2402.5,KARABAĞLAR,KENT MERKEZİ,0,0,0
TRAFO,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,6.0,0.0,0.0,6.0,2455.0,ÇEŞME,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,9.0,0.0,1.0,0.0,2492.5,ÇİĞLİ,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,1.5,0.0,2495.0,ÇEŞME,KENT MERKEZİ,0,0,0
ORMAN/FİDANLIK,ORMAN İTF. TESPİT EDECEK,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,20.0,0.0,10.0,0.0,2530.0,MENDERES,KIRSAL BÖLGE,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,2.0,0.0,2542.5,KARŞIYAKA,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,2.0,0.0,2567.5,FOÇA,KENT MERKEZİ,0,0,0
AĞAÇ,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,8.0,0.0,1.0,0.0,2582.5,ÇEŞME,KENT MERKEZİ,0,0,0
ARAÇ,PARLAMA (YAĞ/KİMYASAL MAD.),BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,10.0,0.0,0.0,0.0,2607.5,BERGAMA,KIRSAL BÖLGE,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,3.0,0.0,0.0,6.0,2615.0,GAZİEMİR,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,2.0,0.0,2672.5,FOÇA,KENT MERKEZİ,0,0,0
BAĞ/BAHÇE,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,0.5,0.0,2657.5,KEMALPAŞA,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,1.0,0.0,2692.5,BALÇOVA,KENT MERKEZİ,0,0,0
BİNA,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,KAGİR,5.0,0.0,3.0,0.0,2727.5,BORNOVA,KENT MERKEZİ,0,0,0
TRAFO,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,6.0,0.0,1.0,6.0,2735.0,BUCA,KENT MERKEZİ,0,0,0
BAĞ/BAHÇE,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,6.0,0.0,12.0,0.0,2765.0,TORBALI,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,7.0,0.0,2787.5,ÇİĞLİ,KENT MERKEZİ,0,0,0
ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,7.0,0.0,0.2,0.0,2810.0,ÇİĞLİ,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,1.0,0.0,2780.0,MENEMEN,KENT MERKEZİ,0,0,0
DAM/AHIR/AĞIL,KIZIŞMA,TAMAMEN YANAN,ÇELİK,6.0,0.0,40.0,0.0,2870.0,BAYINDIR,KIRSAL BÖLGE,0,0,0
BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,0.5,0.0,2875.0,KONAK,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,8.0,0.0,1.0,0.0,2917.5,TORBALI,KIRSAL BÖLGE,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,14.0,0.0,3.0,0.0,2970.0,NARLIDERE,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,2.0,0.0,2987.5,FOÇA,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,1.0,0.0,3012.5,KINIK,KIRSAL BÖLGE,0,0,0
OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,7.0,0.0,0.2,0.0,3102.5,KEMALPAŞA,KENT MERKEZİ,0,0,0
OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.5,0.0,3082.5,TORBALI,KENT MERKEZİ,0,0,0
HURDA-AÇIK ALANDA,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,1.0,0.0,0.5,0.0,3145.0,MENEMEN,KENT MERKEZİ,0,0,0
ÇÖP,KASIT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,10.0,0.0,3.5,0.0,3022.5,ALİAĞA,KIRSAL BÖLGE,0,0,0
ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,2.0,0.0,0.0,0.0,3162.5,KEMALPAŞA,KENT MERKEZİ,0,0,0
MAKİLİK/ÇALI,İHMAL/DİKKATSİZLİK,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,11.0,0.0,2.0,0.0,3237.5,ALİAĞA,KIRSAL BÖLGE,0,0,0
ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,TAMAMEN YANAN,YAPI_DEGIL,13.0,30.0,2.0,0.0,3267.5,ALİAĞA,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,0.2,0.0,3277.5,KARABAĞLAR,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,10.0,0.0,1.0,0.0,3335.0,MENDERES,KENT MERKEZİ,0,0,0
ARAÇ,HARARET,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.0,0.0,3365.0,BORNOVA,KENT MERKEZİ,0,0,0
GÜBRE,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,1.5,0.0,3432.5,ÖDEMİŞ,KIRSAL BÖLGE,0,0,0
HURDA-AÇIK ALANDA,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,1.0,0.0,0.5,0.0,3440.0,MENEMEN,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,0.5,0.0,3570.0,ÇEŞME,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,0.1,0.0,22.5,KONAK,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,8.0,0.0,1.0,0.0,150.0,MENEMEN,KENT MERKEZİ,0,0,0
ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.2,0.0,177.5,GAZİEMİR,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,0.3,0.0,185.0,KARABAĞLAR,KENT MERKEZİ,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,2.0,0.0,230.0,DİKİLİ,KENT MERKEZİ,0,1,0
BİNA,ÇOCUKLARIN ATEŞLE OYNAMASI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,2.0,0.0,0.1,0.0,255.0,KARABAĞLAR,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,6.0,0.0,2.0,0.0,1122.5,BEYDAĞ,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,0.5,0.0,1265.0,ÇEŞME,KENT MERKEZİ,0,0,0
BİNA,SİGARA/KİBRİT,KISMEN YANARAK KURTARILAN,KAGİR,37.0,0.0,3.0,0.0,1170.0,KİRAZ,KIRSAL BÖLGE,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,6.0,0.0,1.0,0.0,1332.5,NARLIDERE,KENT MERKEZİ,0,0,0
AĞAÇ,SİGARA/KİBRİT,KISMEN YANARAK KURTARILAN,YAPI_DEGIL,3.0,0.0,100.0,0.0,1620.0,MENDERES,KIRSAL BÖLGE,0,0,0
OT,KIVILCIM(DİĞER),BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,20.0,0.0,3.0,0.0,1450.0,TİRE,KIRSAL BÖLGE,0,0,0
ORMAN/FİDANLIK,KIVILCIM(DİĞER),KISMEN YANARAK KURTARILAN,YAPI_DEGIL,4.0,0.0,50.0,6.0,1530.0,ÇEŞME,KIRSAL BÖLGE,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,1.0,0.0,1537.5,ÇİĞLİ,KIRSAL BÖLGE,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,2.0,0.0,1545.0,MENEMEN,KIRSAL BÖLGE,0,0,0
OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,7.0,0.0,3.0,0.0,1630.0,MENEMEN,KENT MERKEZİ,0,0,0
OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,2.0,0.0,1640.0,MENEMEN,KENT MERKEZİ,0,0,0
AĞAÇ,SİGARA/KİBRİT,KISMEN YANARAK KURTARILAN,YAPI_DEGIL,15.0,0.0,15.0,0.0,1650.0,ÖDEMİŞ,KIRSAL BÖLGE,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.5,0.0,1692.5,BORNOVA,KENT MERKEZİ,0,0,0
MAKİLİK/ÇALI,ELEKT. KISA DEV./ELEKT. KONTAĞI,TAMAMEN YANAN,YAPI_DEGIL,6.0,0.0,10.0,0.0,1735.0,URLA,KIRSAL BÖLGE,0,0,0
İŞYERİ,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,0.0,0.0,1807.5,URLA,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.5,0.0,1865.0,KARABAĞLAR,KENT MERKEZİ,0,0,0
ARAÇ,KIVILCIM(DİĞER),KISMEN YANARAK KURTARILAN,YAPI_DEGIL,12.0,0.0,70.0,0.0,1870.0,TİRE,KIRSAL BÖLGE,0,0,0
BİNA,LPG/DOĞALGAZ,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,3.0,0.0,0.2,0.0,1920.0,KARŞIYAKA,KENT MERKEZİ,0,2,0
ORMAN/FİDANLIK,ORMAN İTF. TESPİT EDECEK,KISMEN YANARAK KURTARILAN,YAPI_DEGIL,6.0,0.0,30.0,0.0,1935.0,KEMALPAŞA,KIRSAL BÖLGE,0,0,0
ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.0,0.0,1972.5,KONAK,KENT MERKEZİ,0,0,0
ORMAN/FİDANLIK,ORMAN İTF. TESPİT EDECEK,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,7.0,0.0,2.5,0.0,1995.0,BORNOVA,KIRSAL BÖLGE,0,0,0
BAĞ/BAHÇE,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,24.0,0.0,3.0,0.0,2055.0,ÖDEMİŞ,KIRSAL BÖLGE,0,0,0
ANIZ,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,2.0,0.0,2115.0,MENDERES,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,1.0,0.0,2125.0,MENEMEN,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,6.0,0.0,2.0,0.0,2145.0,BAYINDIR,KIRSAL BÖLGE,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,2.0,0.0,1.0,0.0,2140.0,KONAK,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,8.0,0.0,0.5,0.0,2172.5,TORBALI,KIRSAL BÖLGE,0,0,0
ARAÇ,KAZA SONUCU,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,15.0,0.0,0.0,0.0,2200.0,MENDERES,KIRSAL BÖLGE,0,0,0
BAĞ/BAHÇE,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,15.0,0.0,0.0,0.0,2202.5,TORBALI,KENT MERKEZİ,0,0,0
OT,KIVILCIM(DİĞER),BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,0.0,0.0,2245.0,BORNOVA,KENT MERKEZİ,0,0,0
BAĞ/BAHÇE,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,10.0,0.0,1.0,0.0,2257.5,BAYINDIR,KENT MERKEZİ,0,0,0
